"12.08.2021";"Hamburg Port Authority";"ELBE";"HAMBURG ST. PAULI";"5952050";"W_O";"cm";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"-5"
"04:52";"648"
"04:53";"649"
"04:54";"650"
"04:55";"651"
"04:56";"653"
"04:57";"652"
"04:58";"653"
"04:59";"656"
"05:00";"XXX,XXX"
"05:01";"XXX,XXX"
"05:02";"XXX,XXX"
"05:03";"XXX,XXX"
"05:04";"XXX,XXX"
"05:05";"XXX,XXX"
"05:06";"XXX,XXX"
"05:07";"XXX,XXX"
"05:08";"XXX,XXX"
"05:09";"XXX,XXX"
"05:10";"XXX,XXX"
"05:11";"XXX,XXX"
"05:12";"XXX,XXX"
"05:13";"XXX,XXX"
"05:14";"XXX,XXX"
"05:15";"XXX,XXX"
"05:16";"XXX,XXX"
"05:17";"XXX,XXX"
"05:18";"XXX,XXX"
"05:19";"XXX,XXX"
"05:20";"XXX,XXX"
"05:21";"XXX,XXX"
"05:22";"XXX,XXX"
"05:23";"XXX,XXX"
"05:24";"XXX,XXX"
"05:25";"XXX,XXX"
"05:26";"XXX,XXX"
"05:27";"XXX,XXX"
"05:28";"XXX,XXX"
"05:29";"XXX,XXX"
"05:30";"XXX,XXX"
"05:31";"XXX,XXX"
"05:32";"XXX,XXX"
"05:33";"XXX,XXX"
"05:34";"XXX,XXX"
"05:35";"XXX,XXX"
"05:36";"XXX,XXX"
"05:37";"XXX,XXX"
"05:38";"XXX,XXX"
"05:39";"XXX,XXX"
"05:40";"XXX,XXX"
"05:41";"XXX,XXX"
"05:42";"XXX,XXX"
"05:43";"XXX,XXX"
"05:44";"XXX,XXX"
"05:45";"XXX,XXX"
"05:46";"XXX,XXX"
"05:47";"XXX,XXX"
"05:48";"XXX,XXX"
"05:49";"XXX,XXX"
"05:50";"XXX,XXX"
"05:51";"XXX,XXX"
"05:52";"XXX,XXX"
"05:53";"XXX,XXX"
"05:54";"XXX,XXX"
"05:55";"XXX,XXX"
"05:56";"XXX,XXX"
"05:57";"XXX,XXX"
"05:58";"XXX,XXX"
"05:59";"XXX,XXX"
"06:00";"XXX,XXX"
"06:01";"XXX,XXX"
"06:02";"XXX,XXX"
"06:03";"XXX,XXX"
"06:04";"XXX,XXX"
"06:05";"XXX,XXX"
"06:06";"XXX,XXX"
"06:07";"XXX,XXX"
"06:08";"XXX,XXX"
"06:09";"XXX,XXX"
"06:10";"XXX,XXX"
"06:11";"XXX,XXX"
"06:12";"XXX,XXX"
"06:13";"XXX,XXX"
"06:14";"XXX,XXX"
"06:15";"XXX,XXX"
"06:16";"XXX,XXX"
"06:17";"XXX,XXX"
"06:18";"XXX,XXX"
"06:19";"XXX,XXX"
"06:20";"XXX,XXX"
"06:21";"XXX,XXX"
"06:22";"XXX,XXX"
"06:23";"XXX,XXX"
"06:24";"XXX,XXX"
"06:25";"XXX,XXX"
"06:26";"XXX,XXX"
"06:27";"XXX,XXX"
"06:28";"XXX,XXX"
"06:29";"XXX,XXX"
"06:30";"XXX,XXX"
"06:31";"XXX,XXX"
"06:32";"XXX,XXX"
"06:33";"XXX,XXX"
"06:34";"XXX,XXX"
"06:35";"XXX,XXX"
"06:36";"XXX,XXX"
"06:37";"XXX,XXX"
"06:38";"XXX,XXX"
"06:39";"XXX,XXX"
"06:40";"XXX,XXX"
"06:41";"XXX,XXX"
"06:42";"XXX,XXX"
"06:43";"XXX,XXX"
"06:44";"XXX,XXX"
"06:45";"XXX,XXX"
"06:46";"XXX,XXX"
"06:47";"XXX,XXX"
"06:48";"XXX,XXX"
"06:49";"XXX,XXX"
"06:50";"XXX,XXX"
"06:51";"XXX,XXX"
"06:52";"XXX,XXX"
"06:53";"XXX,XXX"
"06:54";"XXX,XXX"
"06:55";"XXX,XXX"
"06:56";"XXX,XXX"
"06:57";"XXX,XXX"
"06:58";"XXX,XXX"
"06:59";"XXX,XXX"
"07:00";"XXX,XXX"
"07:01";"XXX,XXX"
"07:02";"XXX,XXX"
"07:03";"XXX,XXX"
"07:04";"XXX,XXX"
"07:05";"XXX,XXX"
"07:06";"XXX,XXX"
"07:07";"XXX,XXX"
"07:08";"XXX,XXX"
"07:09";"XXX,XXX"
"07:10";"XXX,XXX"
"07:11";"XXX,XXX"
"07:12";"XXX,XXX"
"07:13";"XXX,XXX"
"07:14";"XXX,XXX"
"07:15";"XXX,XXX"
"07:16";"XXX,XXX"
"07:17";"XXX,XXX"
"07:18";"XXX,XXX"
"07:19";"XXX,XXX"
"07:20";"XXX,XXX"
"07:21";"XXX,XXX"
"07:22";"XXX,XXX"
"07:23";"XXX,XXX"
"07:24";"XXX,XXX"
"07:25";"XXX,XXX"
"07:26";"XXX,XXX"
"07:27";"XXX,XXX"
"07:28";"XXX,XXX"
"07:29";"XXX,XXX"
"07:30";"XXX,XXX"
"07:31";"XXX,XXX"
"07:32";"XXX,XXX"
"07:33";"XXX,XXX"
"07:34";"XXX,XXX"
"07:35";"XXX,XXX"
"07:36";"XXX,XXX"
"07:37";"XXX,XXX"
"07:38";"XXX,XXX"
"07:39";"XXX,XXX"
"07:40";"XXX,XXX"
"07:41";"XXX,XXX"
"07:42";"XXX,XXX"
"07:43";"XXX,XXX"
"07:44";"XXX,XXX"
"07:45";"XXX,XXX"
"07:46";"XXX,XXX"
"07:47";"XXX,XXX"
"07:48";"XXX,XXX"
"07:49";"XXX,XXX"
"07:50";"XXX,XXX"
"07:51";"XXX,XXX"
"07:52";"XXX,XXX"
"07:53";"XXX,XXX"
"07:54";"XXX,XXX"
"07:55";"XXX,XXX"
"07:56";"XXX,XXX"
"07:57";"XXX,XXX"
"07:58";"XXX,XXX"
"07:59";"XXX,XXX"
"08:00";"XXX,XXX"
"08:01";"XXX,XXX"
"08:02";"XXX,XXX"
"08:03";"XXX,XXX"
"08:04";"XXX,XXX"
"08:05";"XXX,XXX"
"08:06";"XXX,XXX"
"08:07";"XXX,XXX"
"08:08";"XXX,XXX"
"08:09";"XXX,XXX"
"08:10";"XXX,XXX"
"08:11";"XXX,XXX"
"08:12";"XXX,XXX"
"08:13";"XXX,XXX"
"08:14";"XXX,XXX"
"08:15";"XXX,XXX"
"08:16";"XXX,XXX"
"08:17";"XXX,XXX"
"08:18";"XXX,XXX"
"08:19";"XXX,XXX"
"08:20";"XXX,XXX"
"08:21";"XXX,XXX"
"08:22";"XXX,XXX"
"08:23";"XXX,XXX"
"08:24";"XXX,XXX"
"08:25";"XXX,XXX"
"08:26";"XXX,XXX"
"08:27";"XXX,XXX"
"08:28";"XXX,XXX"
"08:29";"XXX,XXX"
"08:30";"XXX,XXX"
"08:31";"XXX,XXX"
"08:32";"XXX,XXX"
"08:33";"XXX,XXX"
"08:34";"XXX,XXX"
"08:35";"XXX,XXX"
"08:36";"XXX,XXX"
"08:37";"XXX,XXX"
"08:38";"XXX,XXX"
"08:39";"XXX,XXX"
"08:40";"XXX,XXX"
"08:41";"XXX,XXX"
"08:42";"XXX,XXX"
"08:43";"XXX,XXX"
"08:44";"XXX,XXX"
"08:45";"XXX,XXX"
"08:46";"XXX,XXX"
"08:47";"XXX,XXX"
"08:48";"XXX,XXX"
"08:49";"XXX,XXX"
"08:50";"XXX,XXX"
"08:51";"XXX,XXX"
"08:52";"XXX,XXX"
"08:53";"XXX,XXX"
"08:54";"XXX,XXX"
"08:55";"XXX,XXX"
"08:56";"XXX,XXX"
"08:57";"XXX,XXX"
"08:58";"XXX,XXX"
"08:59";"XXX,XXX"
"09:00";"XXX,XXX"
"09:01";"XXX,XXX"
"09:02";"XXX,XXX"
"09:03";"XXX,XXX"
"09:04";"XXX,XXX"
"09:05";"XXX,XXX"
"09:06";"XXX,XXX"
"09:07";"XXX,XXX"
"09:08";"XXX,XXX"
"09:09";"XXX,XXX"
"09:10";"XXX,XXX"
"09:11";"XXX,XXX"
"09:12";"XXX,XXX"
"09:13";"XXX,XXX"
"09:14";"XXX,XXX"
"09:15";"XXX,XXX"
"09:16";"XXX,XXX"
"09:17";"XXX,XXX"
"09:18";"XXX,XXX"
"09:19";"XXX,XXX"
"09:20";"XXX,XXX"
"09:21";"XXX,XXX"
"09:22";"XXX,XXX"
"09:23";"XXX,XXX"
"09:24";"XXX,XXX"
"09:25";"XXX,XXX"
"09:26";"XXX,XXX"
"09:27";"XXX,XXX"
"09:28";"XXX,XXX"
"09:29";"XXX,XXX"
"09:30";"XXX,XXX"
"09:31";"XXX,XXX"
"09:32";"XXX,XXX"
"09:33";"XXX,XXX"
"09:34";"XXX,XXX"
"09:35";"XXX,XXX"
"09:36";"XXX,XXX"
"09:37";"XXX,XXX"
"09:38";"XXX,XXX"
"09:39";"XXX,XXX"
"09:40";"XXX,XXX"
"09:41";"XXX,XXX"
"09:42";"XXX,XXX"
"09:43";"XXX,XXX"
"09:44";"XXX,XXX"
"09:45";"XXX,XXX"
"09:46";"XXX,XXX"
"09:47";"XXX,XXX"
"09:48";"XXX,XXX"
"09:49";"XXX,XXX"
"09:50";"XXX,XXX"
"09:51";"XXX,XXX"
"09:52";"XXX,XXX"
"09:53";"XXX,XXX"
"09:54";"XXX,XXX"
"09:55";"XXX,XXX"
"09:56";"XXX,XXX"
"09:57";"XXX,XXX"
"09:58";"XXX,XXX"
"09:59";"XXX,XXX"
"10:00";"XXX,XXX"
"10:01";"XXX,XXX"
"10:02";"XXX,XXX"
"10:03";"XXX,XXX"
"10:04";"XXX,XXX"
"10:05";"XXX,XXX"
"10:06";"XXX,XXX"
"10:07";"XXX,XXX"
"10:08";"XXX,XXX"
"10:09";"XXX,XXX"
"10:10";"XXX,XXX"
"10:11";"XXX,XXX"
"10:12";"XXX,XXX"
"10:13";"XXX,XXX"
"10:14";"XXX,XXX"
"10:15";"XXX,XXX"
"10:16";"XXX,XXX"
"10:17";"XXX,XXX"
"10:18";"XXX,XXX"
"10:19";"XXX,XXX"
"10:20";"XXX,XXX"
"10:21";"XXX,XXX"
"10:22";"XXX,XXX"
"10:23";"XXX,XXX"
"10:24";"XXX,XXX"
"10:25";"XXX,XXX"
"10:26";"XXX,XXX"
"10:27";"XXX,XXX"
"10:28";"XXX,XXX"
"10:29";"XXX,XXX"
"10:30";"XXX,XXX"
"10:31";"XXX,XXX"
"10:32";"XXX,XXX"
"10:33";"XXX,XXX"
"10:34";"XXX,XXX"
"10:35";"XXX,XXX"
"10:36";"XXX,XXX"
"10:37";"XXX,XXX"
"10:38";"XXX,XXX"
"10:39";"XXX,XXX"
"10:40";"XXX,XXX"
"10:41";"XXX,XXX"
"10:42";"XXX,XXX"
"10:43";"XXX,XXX"
"10:44";"XXX,XXX"
"10:45";"XXX,XXX"
"10:46";"XXX,XXX"
"10:47";"XXX,XXX"
"10:48";"XXX,XXX"
"10:49";"XXX,XXX"
"10:50";"XXX,XXX"
"10:51";"XXX,XXX"
"10:52";"XXX,XXX"
"10:53";"XXX,XXX"
"10:54";"XXX,XXX"
"10:55";"XXX,XXX"
"10:56";"XXX,XXX"
"10:57";"XXX,XXX"
"10:58";"XXX,XXX"
"10:59";"XXX,XXX"
"11:00";"XXX,XXX"
"11:01";"XXX,XXX"
"11:02";"XXX,XXX"
"11:03";"XXX,XXX"
"11:04";"XXX,XXX"
"11:05";"XXX,XXX"
"11:06";"XXX,XXX"
"11:07";"XXX,XXX"
"11:08";"XXX,XXX"
"11:09";"XXX,XXX"
"11:10";"XXX,XXX"
"11:11";"XXX,XXX"
"11:12";"XXX,XXX"
"11:13";"XXX,XXX"
"11:14";"XXX,XXX"
"11:15";"XXX,XXX"
"11:16";"XXX,XXX"
"11:17";"XXX,XXX"
"11:18";"XXX,XXX"
"11:19";"XXX,XXX"
"11:20";"XXX,XXX"
"11:21";"XXX,XXX"
"11:22";"XXX,XXX"
"11:23";"XXX,XXX"
"11:24";"XXX,XXX"
"11:25";"XXX,XXX"
"11:26";"XXX,XXX"
"11:27";"XXX,XXX"
"11:28";"XXX,XXX"
"11:29";"XXX,XXX"
"11:30";"XXX,XXX"
"11:31";"XXX,XXX"
"11:32";"XXX,XXX"
"11:33";"XXX,XXX"
"11:34";"XXX,XXX"
"11:35";"XXX,XXX"
"11:36";"XXX,XXX"
"11:37";"XXX,XXX"
"11:38";"XXX,XXX"
"11:39";"XXX,XXX"
"11:40";"XXX,XXX"
"11:41";"XXX,XXX"
"11:42";"XXX,XXX"
"11:43";"XXX,XXX"
"11:44";"XXX,XXX"
"11:45";"XXX,XXX"
"11:46";"XXX,XXX"
"11:47";"XXX,XXX"
"11:48";"XXX,XXX"
"11:49";"XXX,XXX"
"11:50";"XXX,XXX"
"11:51";"XXX,XXX"
"11:52";"XXX,XXX"
"11:53";"XXX,XXX"
"11:54";"XXX,XXX"
"11:55";"XXX,XXX"
"11:56";"XXX,XXX"
"11:57";"XXX,XXX"
"11:58";"XXX,XXX"
"11:59";"XXX,XXX"
"12:00";"XXX,XXX"
"12:01";"XXX,XXX"
"12:02";"XXX,XXX"
"12:03";"XXX,XXX"
"12:04";"XXX,XXX"
"12:05";"XXX,XXX"
"12:06";"XXX,XXX"
"12:07";"XXX,XXX"
"12:08";"XXX,XXX"
"12:09";"XXX,XXX"
"12:10";"XXX,XXX"
"12:11";"XXX,XXX"
"12:12";"XXX,XXX"
"12:13";"XXX,XXX"
"12:14";"XXX,XXX"
"12:15";"XXX,XXX"
"12:16";"XXX,XXX"
"12:17";"XXX,XXX"
"12:18";"XXX,XXX"
"12:19";"XXX,XXX"
"12:20";"XXX,XXX"
"12:21";"XXX,XXX"
"12:22";"XXX,XXX"
"12:23";"XXX,XXX"
"12:24";"XXX,XXX"
"12:25";"XXX,XXX"
"12:26";"XXX,XXX"
"12:27";"XXX,XXX"
"12:28";"XXX,XXX"
"12:29";"XXX,XXX"
"12:30";"XXX,XXX"
"12:31";"XXX,XXX"
"12:32";"XXX,XXX"
"12:33";"XXX,XXX"
"12:34";"XXX,XXX"
"12:35";"XXX,XXX"
"12:36";"XXX,XXX"
"12:37";"XXX,XXX"
"12:38";"XXX,XXX"
"12:39";"XXX,XXX"
"12:40";"XXX,XXX"
"12:41";"XXX,XXX"
"12:42";"XXX,XXX"
"12:43";"XXX,XXX"
"12:44";"XXX,XXX"
"12:45";"XXX,XXX"
"12:46";"XXX,XXX"
"12:47";"XXX,XXX"
"12:48";"XXX,XXX"
"12:49";"XXX,XXX"
"12:50";"XXX,XXX"
"12:51";"XXX,XXX"
"12:52";"XXX,XXX"
"12:53";"XXX,XXX"
"12:54";"XXX,XXX"
"12:55";"XXX,XXX"
"12:56";"XXX,XXX"
"12:57";"XXX,XXX"
"12:58";"XXX,XXX"
"12:59";"XXX,XXX"
"13:00";"XXX,XXX"
"13:01";"XXX,XXX"
"13:02";"XXX,XXX"
"13:03";"XXX,XXX"
"13:04";"XXX,XXX"
"13:05";"XXX,XXX"
"13:06";"XXX,XXX"
"13:07";"XXX,XXX"
"13:08";"XXX,XXX"
"13:09";"XXX,XXX"
"13:10";"XXX,XXX"
"13:11";"XXX,XXX"
"13:12";"XXX,XXX"
"13:13";"XXX,XXX"
"13:14";"XXX,XXX"
"13:15";"XXX,XXX"
"13:16";"XXX,XXX"
"13:17";"XXX,XXX"
"13:18";"XXX,XXX"
"13:19";"XXX,XXX"
"13:20";"XXX,XXX"
"13:21";"XXX,XXX"
"13:22";"XXX,XXX"
"13:23";"XXX,XXX"
"13:24";"XXX,XXX"
"13:25";"XXX,XXX"
"13:26";"XXX,XXX"
"13:27";"XXX,XXX"
"13:28";"XXX,XXX"
"13:29";"XXX,XXX"
"13:30";"XXX,XXX"
"13:31";"XXX,XXX"
"13:32";"XXX,XXX"
"13:33";"XXX,XXX"
"13:34";"XXX,XXX"
"13:35";"XXX,XXX"
"13:36";"XXX,XXX"
"13:37";"XXX,XXX"
"13:38";"XXX,XXX"
"13:39";"XXX,XXX"
"13:40";"XXX,XXX"
"13:41";"XXX,XXX"
"13:42";"XXX,XXX"
"13:43";"XXX,XXX"
"13:44";"XXX,XXX"
"13:45";"XXX,XXX"
"13:46";"XXX,XXX"
"13:47";"XXX,XXX"
"13:48";"XXX,XXX"
"13:49";"XXX,XXX"
"13:50";"XXX,XXX"
"13:51";"XXX,XXX"
"13:52";"XXX,XXX"
"13:53";"XXX,XXX"
"13:54";"XXX,XXX"
"13:55";"XXX,XXX"
"13:56";"XXX,XXX"
"13:57";"XXX,XXX"
"13:58";"308"
"13:59";"XXX,XXX"
"14:00";"XXX,XXX"
"14:01";"313"
"14:02";"313"
"14:03";"314"
"14:04";"XXX,XXX"
"14:05";"XXX,XXX"
"14:06";"317"
"14:07";"319"
"14:08";"319"
"14:09";"323"
"14:10";"325"
"14:11";"327"
"14:12";"332"
"14:13";"332"
"14:14";"334"
"14:15";"337"
"14:16";"340"
"14:17";"342"
"14:18";"345"
"14:19";"349"
"14:20";"353"
"14:21";"353"
"14:22";"356"
"14:23";"360"
"14:24";"361"
"14:25";"364"
"14:26";"367"
"14:27";"371"
"14:28";"373"
"14:29";"377"
"14:30";"379"
"14:31";"381"
"14:32";"388"
"14:33";"387"
"14:34";"390"
"14:35";"392"
"14:36";"396"
"14:37";"399"
"14:38";"399"
"14:39";"404"
"14:40";"408"
"14:41";"411"
"14:42";"412"
"14:43";"416"
"14:44";"420"
"14:45";"422"
"14:46";"426"
"14:47";"429"
"14:48";"431"
"14:49";"434"
"14:50";"438"
"14:51";"442"
"14:52";"445"
"14:53";"449"
"14:54";"452"
"14:55";"454"
"14:56";"457"
"14:57";"460"
"14:58";"463"
"14:59";"466"
"15:00";"470"
"15:01";"472"
"15:02";"476"
"15:03";"478"
"15:04";"481"
"15:05";"483"
"15:06";"486"
"15:07";"489"
"15:08";"491"
"15:09";"494"
"15:10";"497"
"15:11";"500"
"15:12";"502"
"15:13";"504"
"15:14";"506"
"15:15";"508"
"15:16";"509"
"15:17";"512"
"15:18";"515"
"15:19";"517"
"15:20";"519"
"15:21";"521"
"15:22";"524"
"15:23";"525"
"15:24";"527"
"15:25";"530"
"15:26";"530"
"15:27";"533"
"15:28";"534"
"15:29";"537"
"15:30";"538"
"15:31";"541"
"15:32";"543"
"15:33";"544"
"15:34";"547"
"15:35";"548"
"15:36";"550"
"15:37";"552"
"15:38";"554"
"15:39";"554"
"15:40";"557"
"15:41";"557"
"15:42";"559"
"15:43";"560"
"15:44";"562"
"15:45";"562"
"15:46";"563"
"15:47";"566"
"15:48";"569"
"15:49";"570"
"15:50";"571"
"15:51";"572"
"15:52";"574"
"15:53";"576"
"15:54";"578"
"15:55";"580"
"15:56";"581"
"15:57";"582"
"15:58";"584"
"15:59";"585"
"16:00";"587"
"16:01";"587"
"16:02";"590"
"16:03";"591"
"16:04";"592"
"16:05";"594"
"16:06";"596"
"16:07";"596"
"16:08";"598"
"16:09";"598"
"16:10";"600"
"16:11";"602"
"16:12";"604"
"16:13";"605"
"16:14";"606"
"16:15";"608"
"16:16";"609"
"16:17";"610"
"16:18";"611"
"16:19";"612"
"16:20";"613"
"16:21";"615"
"16:22";"616"
"16:23";"617"
"16:24";"618"
"16:25";"619"
"16:26";"621"
"16:27";"622"
"16:28";"623"
"16:29";"624"
"16:30";"625"
"16:31";"626"
"16:32";"628"
"16:33";"628"
"16:34";"630"
"16:35";"631"
"16:36";"632"
"16:37";"634"
"16:38";"635"
"16:39";"637"
"16:40";"638"
"16:41";"639"
"16:42";"640"
"16:43";"641"
"16:44";"642"
"16:45";"644"
"16:46";"644"
"16:47";"646"
"16:48";"648"
"16:49";"648"
"16:50";"649"
"16:51";"651"
"16:52";"651"
"16:53";"653"
"16:54";"654"
"16:55";"655"
"16:56";"656"
"16:57";"657"
"16:58";"658"
"16:59";"660"
"17:00";"660"
"17:01";"662"
"17:02";"663"
"17:03";"664"
"17:04";"665"
"17:05";"666"
"17:06";"667"
"17:07";"667"
"17:08";"668"
"17:09";"671"
"17:10";"671"
"17:11";"673"
"17:12";"674"
"17:13";"675"
"17:14";"676"
"17:15";"677"
"17:16";"678"
"17:17";"678"
"17:18";"679"
"17:19";"681"
"17:20";"682"
"17:21";"683"
"17:22";"684"
"17:23";"685"
"17:24";"685"
"17:25";"686"
"17:26";"688"
"17:27";"689"
"17:28";"690"
"17:29";"690"
"17:30";"691"
"17:31";"691"
"17:32";"694"
"17:33";"695"
"17:34";"694"
"17:35";"695"
"17:36";"696"
"17:37";"697"
"17:38";"698"
"17:39";"700"
"17:40";"700"
"17:41";"700"
"17:42";"702"
"17:43";"703"
"17:44";"703"
"17:45";"703"
"17:46";"704"
"17:47";"706"
"17:48";"708"
"17:49";"708"
"17:50";"708"
"17:51";"706"
"17:52";"707"
"17:53";"711"
"17:54";"711"
"17:55";"712"
"17:56";"712"
"17:57";"710"
"17:58";"710"
"17:59";"715"
"18:00";"715"
"18:01";"716"
"18:02";"715"
"18:03";"715"
"18:04";"714"
"18:05";"717"
"18:06";"719"
"18:07";"719"
"18:08";"720"
"18:09";"721"
"18:10";"721"
"18:11";"721"
"18:12";"722"
"18:13";"722"
"18:14";"723"
"18:15";"723"
"18:16";"725"
"18:17";"725"
"18:18";"726"
"18:19";"728"
"18:20";"728"
"18:21";"727"
"18:22";"729"
"18:23";"727"
"18:24";"730"
"18:25";"730"
"18:26";"731"
"18:27";"729"
"18:28";"730"
"18:29";"731"
"18:30";"732"
"18:31";"731"
"18:32";"731"
"18:33";"730"
"18:34";"732"
"18:35";"734"
"18:36";"734"
"18:37";"734"
"18:38";"735"
"18:39";"735"
"18:40";"734"
"18:41";"735"
"18:42";"736"
"18:43";"735"
"18:44";"735"
"18:45";"736"
"18:46";"736"
"18:47";"737"
"18:48";"737"
"18:49";"738"
"18:50";"736"
"18:51";"736"
"18:52";"738"
"18:53";"738"
"18:54";"738"
"18:55";"738"
"18:56";"737"
"18:57";"737"
"18:58";"738"
"18:59";"738"
"19:00";"738"
"19:01";"738"
"19:02";"734"
"19:03";"737"
"19:04";"737"
"19:05";"737"
"19:06";"737"
"19:07";"738"
"19:08";"738"
"19:09";"738"
"19:10";"737"
"19:11";"736"
"19:12";"735"
"19:13";"736"
"19:14";"736"
"19:15";"736"
"19:16";"734"
"19:17";"734"
"19:18";"734"
"19:19";"734"
"19:20";"734"
"19:21";"733"
"19:22";"734"
"19:23";"732"
"19:24";"732"
"19:25";"731"
"19:26";"730"
"19:27";"729"
"19:28";"729"
"19:29";"730"
"19:30";"729"
"19:31";"728"
"19:32";"727"
"19:33";"726"
